id,budget,revenue
523394,N/A,0
523316,0,0
1000643,0,0
523327,N/A,0
523268,0,0
523283,0,0
1000614,1800000,0
893728,15000,Não Informado
523376,0,0
523388,0,0
669600,0,0
669644,0,0
521105,0,0
841562,0,Unknown
518800,0,0
1003448,0,0
518824,0,0
1003443,0,0
777180,0,Não Informado
518760,N/A,Não Informado
1003343,0,0
671776,6000,Não Informado
777164,0,0
518901,0,0
1003403,0,0
671874,0,0
518579,0,0
518584,0,0
1003578,10000,3000000
1003597,N/A,0
518542,0,0
777193,0,0
892327,0,0
518516,0,0
518524,0,0
518710,0,0
518711,0,0
518714,0,0
1003567,0,0
518623,0,0
742492,0,0
671900,0,0
1003549,0,0
1003541,0,0
1003323,0,0
892538,0,0
519186,0,0
519188,0,0
841511,0,0
519133,0,0
519135,0,0
519144,0,0
519161,0,0
671601,0,0
892558,0,0
671603,4500,0
519230,0,0
671616,0,Não Informado
519022,0,0
519034,N/A,0
1445806,0,0
1445806,0,0
1445806,0,0
1445806,0,0
1445806,0,0
1445806,0,0
1445806,0,0
518967,N/A,0
518969,0,0
777155,0,0
518980,0,0
841522,0,0
841521,0,0
519097,0,0
519119,0,0
519093,0,0
841526,0,0
841527,0,0
815845,15000,0
841523,0,0
742463,0,0
518009,10.0K,0
518046,0,0
892078,0,0
892084,N/A,0
517995,0,0
892096,0,0
1003871,0,0
892159,0,0
1003821,0,0
672227,0,0
1003846,0,0
777233,1600,0
518111,0,Não Informado
672240,0,0
892143,0,Não Informado
518116,0,0
892077,0,Não Informado
1003923,0,Unknown
672422,0,0
815769,0,Unknown
892019,0,0
517797,0,Unknown
517799,0,Não Informado
517801,0,0
517802,N/A,0
777279,0,0
672457,0,0
777264,0,Não Informado
892050,3200,10000
892051,5000,0
672373,0,0
777266,0,0
815772,0,0
517911,0,2849
672034,0,Não Informado
672033,0,0
518411,0,0
777203,0,0
518382,0,0
518361,0,0
1003706,0,0
672044,0,0
672042,0,0
518459,0,0
518473,0,0
518455,0,0
518427,0,0
518428,5,Unknown
518447,0,0
518237,0,0
892207,0,0
518168,0,0
1369371,0,0
518170,0,0
672158,0,0
742433,0,0
892219,0,0
518296,0,0
519267,0,0
520553,0,0
742644,0,0
1002568,0,0
520319,0,0
1002445,0,Unknown
1002443,0,0
520511,50.0K,0
520525,0,0
1002450,0,0
776899,20000,0
1002413,0,0
1002502,0,0
1002490,0,0
1002574,0,0
520125,0,0
776959,0,0
892972,0,0
520211,0,0
520164,N/A,0
1002639,0,0
520165,N/A,0
520186,0,0
520909,0,0
520926,N/A,Não Informado
520929,80000,Não Informado
1002137,0,0
841436,0,0
520846,0,0
520822,0,0
841435,0,0
521065,0,0
521067,0,0
1002079,0,0
520984,0,0
1002111,0,0
1002095,0,0
521033,0,0
520804,0,0
520602,0,0
1002401,0,0
776888,0,0
520798,0,0
520712,0,0
671384,0,0
671380,0,0
519593,0,Não Informado
671289,0,0
519612,0,0
892729,0,0
519418,0,0
671539,0,0
671581,0,0
671555,500,0
671566,0,0
671501,0,0
519380,$ 2469715,0
742587,5000,0
777090,0,0
892946,0,0
742611,0,0
1002833,0,0
892865,0,0
892858,0,0
671152,$ 83000,0
1002840,0,0
519885,0,0
1002800,0,0
671036,0,0
892913,0,0
519967,N/A,0
519692,0,0
519717,0,0
519758,0,0
777011,0,0
671172,0,0
671227,0,0
671219,0,0
671219,0,0
913034,0,0
821066,9100,0
553041,67000,Unknown
981020,0,0
649960,N/A,0
913029,0,0
769657,0,0
649997,0,0
746866,0,0
650004,0,0
649920,0,0
553102,0,0
553117,241528,0
769629,0,0
553079,0,0
649951,0,0
981006,N/A,0
650115,0,0
552828,0,0
650142,0,0
820943,0,0
981189,0,Unknown
912972,0,0
650050,0,0
552911,0,0
552917,0,0
552929,0,0
820963,0,0
746847,14000,0
981180,0,0
769681,0,0
552886,0,0
769552,0,0
553472,0,0
553399,0,Não Informado
821134,0,0
553401,0,0
649789,0,0
980762,0,0
649781,0,Unknown
553500,0,0
553526,0,0
980648,N/A,0
649870,0,0
649905,0,0
769616,10000,0
649901,0,0
980938,0,0
769603,0,0
913125,0,0
649819,0,Não Informado
649815,0,0
649869,0,0
650147,0,0
912642,0,Não Informado
912644,0,0
981545,0,0
820824,0,0
650430,0,0
650424,0,0
552378,0,0
552382,0,0
552388,0,0
552407,N/A,0
820812,0,0
650402,0,0
1307287,0,0
1307287,0,Não Informado
1307287,N/A,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,0
1307287,0,Não Informado
650581,0,Não Informado
650637,0,0
746695,0,0
912520,0,0
552219,0,0
552227,0,0
552266,0,0
820798,0,0
552211,0,0
981627,0,0
912600,0,0
981340,0,0
552653,0,0
552654,0,0
552659,0,0
552627,0,0
552637,0,0
552712,0,Não Informado
650187,0,0
552680,0,0
650233,0,0
650246,0,0
552684,N/A,0
981319,0,0
552692,0,0
552703,0,0
820910,0,0
552617,0,0
912786,0,Unknown
912751,0,0
746739,0,0
981418,0,0
552500,0,Não Informado
981411,0,Não Informado
650345,0,0
650355,0,0
552482,0,0
552481,0,0
650361,0,0
820875,0,Unknown
981372,0,0
912778,0,0
912781,0,0
650302,0,0
650319,0,0
650321,0,0
769774,0,Unknown
650326,0,0
912771,0,0
649078,0,0
821433,0,0
649070,0,0
649109,0,0
979967,0,0
649088,0,0
979889,0,0
649044,0,0
979884,N/A,Unknown
649032,0,0
769131,0,0
554524,0,0
554525,0,0
554526,0,0
554548,0,0
554565,0,0
554426,0,0
769249,0,0
649191,0,0
821387,N/A,0
747154,0,0
980116,0,0
554276,0,Não Informado
747183,0,0
649166,0,0
1357924,0,0
979786,0,0
821517,0,0
913866,0,0
979802,0,0
913854,0,0
554870,N/A,0
554871,17000,0
648718,50000,Não Informado
648715,0,0
979746,0,0
648805,0,0
648986,0,0
554622,100,0
838039,0,0
913766,0,0
554690,0,Não Informado
979837,0,Não Informado
769101,0,0
554688,0,0
838033,N/A,0
554694,0,0
554696,752,Não Informado
554696,752,0
554680,0,0
979853,0,0
648940,0,0
648921,0,0
648917,0,0
554667,0,0
913812,0,0
649498,0,0
649497,0,0
553821,0,0
649586,0,0
649580,0,0
649565,0,0
553778,0,0
553836,0,0
980374,0,0
769397,20,Não Informado
913394,0,0
913415,0,0
913401,N/A,0
747002,N/A,0
821187,0,0
913257,0,0
747005,USD 4300,0
838243,0,0
553614,211262,0
746983,0,Não Informado
649676,0,0
553631,0,0
980484,0,0
553760,0,0
980168,0,0
980167,0,0
821348,0,0
649315,0,0
649314,0,0
554114,0,0
649308,0,0
980189,0,0
554139,0,0
980150,0,0
980146,0,0
980155,0,0
553945,0,0
980329,0,0
838178,0,0
553963,0,0
747086,0,0
553901,0,0
649406,0,0
769338,0,Unknown
553988,0,0
769319,0,0
649349,420000,0
649343,0,0
649333,0,0
913520,0,Não Informado
980269,0,0
554025,0,0
838518,0,0
746404,0,0
820418,42087,0
550194,0,0
651898,0,0
550212,0,0
770336,0,0
651831,0,Não Informado
651830,$ 25000,0
911567,0,Não Informado
651852,0,0
550275,0,0
550277,0,Não Informado
651841,0,0
651840,0,0
651909,N/A,0
1306301,N/A,0
911449,0,0
651997,0,0
550065,0,Não Informado
652030,0,0
550094,0,0
911518,0,0
550154,0,0
911522,0,0
911524,0,0
746387,0,0
983000,0,0
550179,10,0
911495,0,Unknown
746382,0,0
550108,0,0
550124,0,0
746485,N/A,0
651710,0,0
550509,0,Não Informado
550488,0,Unknown
550487,N/A,0
770277,90000,0
911687,0,0
651623,USD 1000,0
770262,0,0
550540,0,0
651674,0,Não Informado
651661,0,0
550552,0,0
651723,0,0
651728,562,0
550373,0,0
911633,0,0
550376,N/A,0
651815,0,0
651814,0,Unknown
651809,0,0
911623,0,0
550384,0,0
770457,0,0
652374,0,0
549555,0,0
549498,1800,0
549508,0,0
549549,0,0
652406,0,0
911156,0,0
549544,N/A,0
652338,0,Unknown
838789,0,0
549669,USD 16000,0
746286,0,0
652330,N/A,0
549604,0,0
652362,0,0
549496,0,0
983491,N/A,0
983490,200,0
983488,0,Unknown
911046,0,0
746227,0,0
549339,0,0
983522,0,0
770601,0,0
652469,0,0
549424,0,0
911098,0,0
911098,0,0
652458,0,Não Informado
983286,0,0
549925,0,0
549921,0,0
770499,0,0
820319,0,0
549882,0,0
549891,0,0
652189,0,Não Informado
652167,0,0
652122,0,0
652062,0,Não Informado
746344,0,0
746345,0,0
911415,0,0
550001,N/A,0
549967,0,0
652118,$ 2000,0
652198,0,0
983247,0,0
549703,0,0
770552,0,0
983274,0,0
820301,0,0
983269,0,0
549732,0,0
983212,0,0
983203,0,0
770503,0,0
652230,0,0
983225,75000,Não Informado
983233,0,0
911247,0,0
983229,0,0
983223,0,0
549809,0,Não Informado
650916,0,0
820692,0,0
1585186,N/A,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,0
1585186,0,Unknown
1585186,0,0
912269,30000,0
551589,0,0
746643,0,0
551685,0,0
551691,N/A,0
912277,0,0
770002,0,0
650966,N/A,0
746638,0,0
820670,500,0
551381,0,Não Informado
982218,0,0
551373,0,Não Informado
551361,0,0
651087,0,0
838559,0,0
912204,0,Não Informado
551476,0,0
770053,0,0
820663,0,0
551440,0,0
650917,0,0
981985,0,0
551950,0,0
551953,0,0
912464,0,0
551970,0,0
551976,0,0
746677,0,0
551901,0,0
769956,0,7831
769954,0,0
746676,0,0
551933,0,0
981823,0,0
820750,0,0
981729,0,0
820757,0,0
552058,0,0
552065,0,Unknown
650673,0,0
551989,0,0
746686,0,0
650753,0,0
1307085,0,0
912370,0,0
650844,0,0
912317,0,Unknown
650789,0,0
551793,0,0
911890,0,0
651402,0,0
982601,0,Não Informado
550835,97799,0
550836,0,0
550765,0,0
911932,0,0
651338,0,0
550919,0,0
550846,0,0
1585637,0,0
1585637,N/A,0
1585637,0,0
770159,0,0
651366,0,0
820533,0,0
651540,0,0
550673,0,0
770238,0,0
550610,0,0
550624,0,0
982712,0,0
550674,0,0
982660,0,0
651465,USD 800,0
550677,USD 10000,100000
550686,0,0
551187,0,Unknown
551211,0,0
820643,0,0
551140,0,0
551166,0,0
651154,0,0
551291,0,Não Informado
651105,0,0
551229,0,0
551230,0,0
551231,0,0
982304,0,0
651151,3574,0
551236,0,0
982278,0,0
982281,0,0
982379,0,0
912035,0,0
550986,0,0
651299,0,0
551005,0,0
551007,0,0
551011,0,0
551015,0,0
651306,0,0
911988,0,0
982518,0,0
982516,0,0
550957,N/A,0
982499,0,0
770103,0,0
912022,0,0
982437,0,0
770120,0,0
838606,0,0
651238,0,Não Informado
982447,0,0
554886,0,0
559422,0,0
822261,0,0
976335,0,0
915743,$ 100000,0
915707,N/A,0
559391,0,0
646330,0,0
915766,0,0
646203,USD 1500,0
976273,0,Não Informado
559509,15000,0
646411,N/A,Unknown
747821,0,0
646435,25000,0
768184,0,0
976553,0,0
646455,0,0
646447,0,0
976451,0,0
646370,0,0
646359,0,0
822256,0,0
646403,0,0
559295,0,0
646401,0,0
768106,0,0
768102,0,0
915932,0,0
559926,10000,100000
768109,0,0
976010,0,0
560076,0,0
646083,270000,0
646155,0,Não Informado
559683,0,0
559690,0,0
559707,0,0
822283,0,0
559718,0,0
976194,520,0
837578,0,1530000
915918,0,0
976112,0,0
559726,25000,0
976143,0,Não Informado
768124,0,0
646128,0,0
837657,0,0
558617,0,0
822148,0,0
646680,0,0
646695,0,0
558556,0,0
768310,N/A,0
558633,N/A,0
915478,0,0
558717,0,0
558724,500000,0
822197,0,0
558753,0,0
976950,0,0
558685,0,0
977016,0,0
747731,1200000,0
558321,0,0
646838,0,0
915403,0,0
646765,0,Unknown
558448,10000,Unknown
977073,0,0
915400,0,0
559093,0,0
646518,0,0
747797,600,Unknown
559176,0,Não Informado
646463,0,0
976612,500,0
976603,0,0
559135,0,0
976803,0,0
646613,0,0
915501,0,0
747771,0,0
558900,0,0
976723,0,0
558967,0,0
976705,0,Não Informado
646565,0,0
915546,0,0
915548,0,0
915524,0,0
558901,0,0
645536,360,360
561327,0,0
767854,N/A,Não Informado
975017,0,0
645535,0,0
748048,0,0
561420,0,0
974958,0,0
645513,0,0
767852,0,0
916343,0,0
645610,N/A,0
822427,0,0
561091,0,0
975149,0,0
561077,0,0
767912,0,0
561066,N/A,0
975140,0,0
975098,0,0
561219,0,0
975107,0,0
975123,0,0
975121,0,0
561164,0,0
975112,0,0
1312304,0,0
767790,0,0
561869,0,0
974605,N/A,0
767785,0,0
561883,0,0
561895,0,0
561896,0,0
561754,0,0
916456,0,Não Informado
916472,0,Unknown
974635,0,0
974587,0,0
974534,0,0
916492,0,0
974556,0,0
748136,0,0
974552,0,0
561945,0,0
916489,0,Não Informado
561918,0,0
916485,N/A,0
822547,0,0
974713,0,0
645445,0,0
974852,0,0
916422,0,0
974864,0,0
561470,0,0
645487,0,0
974866,0,0
645452,14000,0
974875,0,0
974871,0,0
561644,0,0
561652,275.0K,0
645389,0,Não Informado
916431,0,0
975630,0,0
975622,0,0
560441,0,0
645960,N/A,0
768055,0,0
560369,0,0
645971,0,0
916041,0,0
560508,0,0
645933,0,0
560521,0,0
822311,0,0
747969,0,0
975594,0,0
646034,0,0
560191,0,0
915983,0,0
560203,0,0
646047,0,0
646053,0,0
975814,0,0
822302,0,0
975806,0,0
768088,0,0
768087,0,0
768070,0,0
975685,0,0
645995,0,0
646020,0,Não Informado
560271,0,0
645785,0,0
560814,0,0
560751,0,0
975444,0,0
975442,0,0
560754,N/A,0
560761,0,0
975394,0,0
560941,0,0
560958,0,0
748019,0,0
560872,0,0
560859,0,0
560882,0,0
975446,0,0
645893,0,0
645870,0,0
560542,0,0
560559,0,0
1356188,0,0
1356188,0,0
645833,0,0
560728,N/A,0
645855,0,Não Informado
645851,500,0
645848,0,0
648708,0,0
747471,0,0
914383,0,0
555973,0,0
747483,0,0
768799,0,0
914394,0,0
555949,0,0
979016,0,0
555883,0,0
555947,0,0
555912,0,0
914436,0,0
914434,0,0
914397,0,0
978894,N/A,0
978892,0,0
914401,0,0
914404,0,0
747486,N/A,0
821800,N/A,0
768878,0,Não Informado
768874,0,0
979097,0,0
555775,0,0
648218,0,0
979157,0,0
821743,0,0
768843,0,0
979031,0,0
555865,0,0
555796,0,Não Informado
979042,0,0
979034,0,0
556134,0,0
914527,0,0
821837,0,0
556451,0,0
556379,0,0
647930,0,0
556407,0,0
747534,0,0
978524,0,Não Informado
821851,0,0
768712,0,0
978453,22000,0
647881,0,0
556541,N/A,0
914551,0,0
556532,0,0
1581966,1,0
1581966,1,0
1581966,$ 1,0
556205,0,0
556212,0,0
556221,2000,0
978696,0,Não Informado
556183,0,0
914444,0,0
648021,0,0
648017,USD 25000,0
556162,0,0
556179,0,0
647941,0,0
556255,0,0
556269,0,0
555676,N/A,0
914085,0,0
555119,0,Não Informado
648514,0,0
648536,0,0
555148,0,0
648460,0,0
555233,0,0
555246,0,0
555175,N/A,0
555152,0,0
555176,0,0
747350,0,0
913992,0,0
648636,0,Unknown
979686,0,0
554926,0,0
554935,N/A,0
648683,0,Unknown
648685,0,0
821568,0,0
648677,0,0
914032,0,0
821586,14000,0
555050,30000,0
914004,0,0
554962,0,0
554965,0,0
648591,0,Não Informado
555251,0,0
914228,0,0
1309008,16,0
648334,0,0
979195,0,0
555634,0,0
555596,0,0
914246,0,0
914252,0,0
555609,0,688995
555320,0,0
648410,N/A,0
979441,0,0
555293,0,0
648436,0,0
648432,0,0
555259,$ 10000,0
914136,0,0
821656,0,0
837953,0,0
555451,391,0
555468,0,0
555429,0,0
1525670,0,0
1525670,0,0
1525670,0,0
1525670,0,0
1525670,0,0
1525670,0,0
555478,0,0
768951,0,0
648381,0,0
768952,0,0
979376,0,0
648366,N/A,0
768953,0,0
977559,0,0
557744,0,0
557757,0,0
647241,0,0
822042,USD 500000,0
977618,0,0
977617,0,0
837754,0,0
915031,1500000,0
647121,0,0
557881,0,0
915117,0,Não Informado
557784,0,0
837747,0,0
557817,0,Não Informado
837758,0,0
647262,50000,0
557491,3200,0
557499,$ 20000000,1197984
557502,0,0
557504,0,0
557515,0,0
977695,0,0
557544,0,0
557551,0,0
557557,N/A,0
557451,0,Unknown
914937,0,0
557483,0,Não Informado
768482,0,Não Informado
768472,0,0
837764,360000,0
557620,0,0
914999,0,Não Informado
1310199,0,0
837761,0,0
647264,0,0
647286,0,0
647301,0,0
977652,0,0
647294,0,0
646973,0,0
977236,0,0
822096,0,0
977233,0,0
977274,N/A,0
646977,0,0
822079,0,0
558097,0,0
558273,0,0
646851,0,0
977150,0,0
558299,0,0
977209,0,0
646917,0,0
747728,0,0
768368,0,0
558081,0,0
837739,0,7514
1580814,0,0
1580814,0,0
647116,0,0
647040,0,0
558024,0,0
822071,N/A,0
647071,0,Não Informado
557445,0,0
978442,0,0
647709,0,0
556840,0,0
768627,0,0
978218,0,0
821949,0,0
647640,0,0
647650,0,0
978178,0,0
978158,3500,0
978141,0,0
556687,0,0
556690,0,0
556668,0,0
978344,1630,0
556714,0,0
914593,0,0
914593,0,0
821867,0,0
556807,0,0
647772,0,0
914676,0,0
556760,0,0
978275,0,0
556784,0,0
556785,0,0
557439,0,0
837772,0,0
557263,0,0
821992,0,0
977979,0,0
557177,0,0
977975,0,0
557348,0,0
977823,0,0
557284,0,0
557290,0,0
914905,0,Não Informado
914908,0,0
647398,N/A,0
768561,0,0
557055,0,0
647605,0,0
557119,0,Não Informado
821981,0,Não Informado
821981,0,0
557127,0,0
557131,0,0
821975,0,0
557110,0,0
978027,$ 1900000,0
557095,0,0
647537,0,Unknown
978019,100000,0
983556,0,0
536617,0,0
658210,0,0
989422,0,Unknown
540571,0,0
540592,0,Unknown
658241,0,0
540728,0,Não Informado
744631,0,0
540437,0,0
540399,0,0
901171,150,0
658401,0,0
658400,0,Não Informado
901225,0,0
658313,0,13161
540562,0,Não Informado
989449,500,0
540475,0,Não Informado
540492,0,0
540482,0,0
989167,0,0
657955,0,0
540965,0,0
744724,$ 100000,0
989114,0,0
541115,0,0
989145,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,N/A,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
1519224,0,0
744715,0,0
540774,0,0
744678,0,0
744679,0,0
989341,0,0
901376,0,0
658039,N/A,Unknown
540920,0,0
540922,0,0
540850,0,Unknown
658032,0,0
658027,0,0
989603,0,0
658815,0,0
539841,0,0
658799,0,0
539848,0,0
1362981,0,0
539895,0,Unknown
539898,0,0
989968,0,0
658861,0,0
900717,0,Não Informado
539615,N/A,0
900701,N/A,0
900749,0,0
539749,0,0
658914,0,0
540180,N/A,0
540241,0,0
989748,0,0
658531,0,0
901121,0,0
540123,0,0
539990,0,0
744527,0,0
1404419,25,0
1404419,25,0
1404419,25,0
989834,1000000,0
541131,0,0
903515,5000,0
903519,0,0
542192,0,0
542204,0,0
903458,0,0
542146,0,0
657011,0,0
903500,0,0
656999,0,0
903533,0,0
542270,0,0
542271,0,0
542220,0,0
839784,0,0
656909,0,0
657183,N/A,0
988544,N/A,0
903377,0,0
744903,0,0
903343,0,0
903330,0,0
541938,0,0
988567,0,0
542082,0,0
988489,40000,0
542093,0,82446
744907,0,0
542059,0,0
903615,0,0
988226,0,0
542492,0,0
988234,0,0
988187,0,Não Informado
656569,0,0
745050,0,0
542654,400,0
656533,0,0
656606,0,0
656580,0,0
656580,0,0
542622,0,0
745017,0,0
988325,0,0
903643,0,0
988337,0,0
988329,0,0
903657,USD 12660,Unknown
988344,0,0
656825,0,Não Informado
839772,0,0
988368,0,0
988350,0,0
839737,5000,0
656743,0,0
542423,0,0
903699,0,0
657227,0,0
541521,0,0
902927,0,0
541398,0,0
902914,0,0
657657,$ 1000,0
541419,0,0
988857,35000,0
657538,0,0
541469,N/A,0
541501,N/A,0
541519,0,0
541470,0,Unknown
657574,0,0
657611,0,Não Informado
541431,N/A,0
902948,0,0
1362349,0,0
541447,0,0
657788,N/A,0
657783,0,0
541153,0,0
839919,N/A,0
988988,0,0
902873,150,0
541234,0,0
1362418,0,0
541777,N/A,0
988668,0,0
903159,0,0
541773,0,0
541749,0,0
903142,0,0
657312,0,0
541825,0,0
903318,0,0
988627,$ 250,0
903300,0,0
903229,0,0
903270,0,0
1362220,0,0
903116,0,0
657483,0,0
541571,0,0
541574,0,0
903033,0,0
903040,0,0
657464,0,0
744850,0,0
657519,0,0
541547,0,0
657501,0,0
541616,0,0
541732,10000,100000
903088,0,Não Informado
657375,0,0
988715,0,0
657447,0,0
541622,250000,0
541632,4000,0
990198,N/A,0
899615,0,0
537518,0,0
819216,0,0
899661,0,0
991706,0,0
660575,300000,0
660592,0,Unknown
840421,375000,0
537244,N/A,0
537362,0,Não Informado
660514,0,0
660513,0,Não Informado
660552,0,0
537329,0,0
537330,0,0
537539,0,0
991503,0,0
819288,1400,Unknown
537946,0,0
899838,1000,0
899843,0,0
537938,0,0
537914,45000,0
772381,0,0
537879,0,0
772360,1.2M,0
660345,0,0
899727,0,0
991616,0,Não Informado
744139,0,0
537641,0,0
772428,0,0
991677,0,0
899698,0,0
772447,0,0
744125,0,0
537578,0,0
744161,0,0
537728,0,0
744166,0,0
991538,0,0
537670,0,0
772420,0,0
899754,0,0
743974,84600,920000
819138,0,0
772586,0,0
899331,0,Não Informado
536783,0,0
992119,USD 12000,65000
536880,0,0
992121,45000,120000
536891,0,0
772576,0,0
536895,0,0
536850,N/A,0
536856,0,0
743981,0,0
819145,0,0
661135,19000,0
899251,0,0
661132,0,0
899253,5000,0
899259,0,0
536625,N/A,0
899237,0,Unknown
661139,0,0
899241,0,Não Informado
819098,0,0
536738,0,0
992204,0,0
992189,0,0
536676,0,0
992234,122645,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,Unknown
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,Não Informado
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,0,0
1418800,N/A,0
1418800,0,0
1418800,0,0
1418800,0,0
661098,0,0
992219,N/A,0
840523,N/A,0
840452,0,0
899462,0,0
772524,0,0
660671,0,0
660659,0,0
840432,0,0
537202,0,0
991930,0,0
840447,0,0
536939,0,0
840506,0,0
536944,0,0
660857,1000000,0
772561,0,Unknown
